仓库,货主,商家编码,货品编号,货品名称,货品简称,规格码,规格名称,分类名称,条形码,基本单位,托规,箱规,价格,毛重（kg）,品牌,生产日期,临期天数,保质期,货区,货区名称,货区类型,货位,货位冻结,热卖货区,有效期,距离到期天数,距离临期天数,批次,是否正品,库存,可发库存,可发库存箱数,库存箱数,货品英文名称,自定义属性2,自定义属性3,自定义属性4,自定义属性5,自定义属性6,货位异常原因,体积（cm³）
主仓库,EA,8800253028781,8800253028781,Mommycare 维C美白面霜 (50ml),마미케어 오쏘타민 비타민C 크림 (50ml),,50ml,美妆个护,8800253028781,ea,无,60/箱,无权限,0.08,Mommycare,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A02-01-02,否,普通区,2028-02-18 00:00:00,596,0,,正品,159,159,2箱39ea,2箱39ea,Mommycare Orthotamin Vitamin C Cream (50ml),,판매중,본품,,,,191
主仓库,EA,8809136716227,8809136716227,SALSARANG 大米亮肤爽肤水 (200ml),살사랑 라이스 브라이트닝 토너 (200ml),,200ml,美妆个护,8809136716227,ea,无,48/箱,无权限,0.258,SALSARANG,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A02-01-03,否,普通区,2028-06-09 00:00:00,708,0,,正品,105,105,2箱9ea,2箱9ea,SALSARANG Rice Brightening Toner (200ml),,판매중,본품,,,,345
主仓库,EA,8800344073782,8800344073782,Mommycare 苹果醋洗面奶 (135ml) (#Ver.2),마미케어 애사비 클렌저 (135ml) (#Ver.2),,135ml,美妆个护,8800344073782,ea,无,30/箱,无权限,0.181,Mommycare,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A02-04-01,否,普通区,2028-09-19 00:00:00,810,0,,正品,77,77,2箱17ea,2箱17ea,Mommycare Apple Cider Vinegar Cleanser (135ml) (#Ver.2),,판매중,본품,,,,297
主仓库,EA,8809454983493,8809454983493,THANK YOU FARMER 江华郡校洞米净透润白卸妆油 (200ml),땡큐파머 강화 교동쌀 맑음 밀키 클렌징 오일 (200ml),,200ml,美妆个护,8809454983493,ea,无,32/箱,无权限,0.237,THANK YOU FARMER,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A02-05-01,否,普通区,2029-01-06 00:00:00,919,0,,正品,31,31,31ea,31ea,THANK YOU FARMER Ganghwa Gyodong Rice Pure Milky Cleansing Oil (200ml),,판매중,본품,,,,506
主仓库,EA,8803348050919,8803348050919,FRUDIA 蓝莓保湿清透防晒霜 (50g),후르디아 블루베리 하이드레이팅 에어핏 선스크린 (50g),,50g,美妆个护,8803348050919,ea,无,40/箱,无权限,0.07,FRUDIA,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A02-13-01,否,普通区,2029-03-08 00:00:00,980,0,,正品,157,157,3箱37ea,3箱37ea,FRUDIA Blueberry Hydrating Air Fit Sunscreen (50g),,판매중,본품,,,,176
主仓库,EA,8809085107930,8809085107930,Login Forest 图普岛60舒缓润护身体精华 (300ml),로그인 포레스트 투푸아일랜드 60 캄 앤 드롭 에센스 바디 포 어스 얼쓰 (300ml),,300ml,美妆个护,8809085107930,ea,无,25/箱,无权限,0.362,Login Forest,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A04-23-01,否,普通区,2028-05-07 00:00:00,675,0,,正品,49,49,1箱24ea,1箱24ea,Login Forest Tupu Island 60 Calm & Drop Essence Body For Earth (300ml),,판매중,본품,,,,616
主仓库,EA,8809085107923,8809085107923,Login Forest 图普岛60舒缓沐浴露 (400ml),로그인 포레스트 투푸아일랜드 60 카밍 워시 바디 포 어스 얼쓰 (400ml),,400ml,美妆个护,8809085107923,ea,无,25/箱,无权限,0.48,Login Forest,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A04-23-02,否,普通区,2028-05-06 00:00:00,674,0,,正品,61,61,2箱11ea,2箱11ea,Login Forest Tupu Island 60 Calming Body Wash For Earth (400ml),,판매중,본품,,,,778
主仓库,EA,8809623600497,8809623600497,Schwanen Garten 泡泡面膜 (100ml),슈바넨가르텐 버블 크림 마스크 (100ml),,100ml,美妆个护,8809623600497,ea,无,100/箱,无权限,0.167,Schwanen Garten,0000-00-00 00:00:00,0,0,H,핫존H01-H12,拣货区,H-01-03,否,普通区,2029-06-12 00:00:00,1076,0,,正品,200,200,2箱,2箱,Schwanen Garten Bubble Cream Mask (100ml),,판매중,본품,,,,28
主仓库,EA,8809623600084,8809623600084,Schwanen Garten 抗氧化眼霜 (20ml),슈바넨가르텐 안티옥시던트 아이 크림 (20ml),,20ml,美妆个护,8809623600084,ea,无,96/箱,无权限,0.107,Schwanen Garten,0000-00-00 00:00:00,0,0,H,핫존H01-H12,拣货区,H-02-03,否,普通区,2029-06-02 00:00:00,1066,0,,正品,192,192,2箱,2箱,Schwanen Garten Antioxidant Cream for Eye (20ml),,판매중,본품,,,,255
主仓库,EA,8800344071061,8800344071061,Mommycare 多肽紧致提拉安瓶 (35ml),마미케어 쥬베핏 펩타이드 앰플 (35ml),,35ml,美妆个护,8800344071061,ea,无,80/箱,无权限,0.08,Mommycare,0000-00-00 00:00:00,0,0,H,핫존H01-H12,拣货区,H-03-01,否,普通区,2029-01-05 00:00:00,918,0,,正品,160,160,2箱,2箱,Mommycare Juvefit Peptide Ampoule (35ml),,판매중,본품,,,,153
主仓库,EA,8809504745071,8809504745071,LeeYun 修护保湿乳 (80ml),리윤 리페어 로션 (80ml),,80ml,美妆个护,8809504745071,ea,无,56/箱,无权限,0.094,LeeYun,0000-00-00 00:00:00,0,0,H,핫존H01-H12,拣货区,H-04-02,否,普通区,2029-02-12 00:00:00,956,0,,正品,112,112,2箱,2箱,LeeYun Repair Lotion (80ml),,판매중,본품,,,,290
主仓库,EA,8809737879673,8809737879673,"NE:AR 血红素铁营养管理 (1,700mg*28ea)","니아르 헤모케어 (1,700mg*28ea)",,1;700mg*28ea,食品,8809737879673,ea,无,100/箱,无权限,0.078,NE:AR,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A02-02-01,否,普通区,2028-05-20 00:00:00,688,0,,正品,100,100,1箱,1箱,"NE:AR Hemo Care (1,700mg*28ea)",,판매중,본품,,,,359
主仓库,BOX,8809494587255,8809494587255,(赠品) MOEV Annurcatin™ 护发素 (8ml),(증정) 모에브 아누카틴 트리트먼트 (8ml),,8ml,美妆个护,8809494587255,ea,无,800/箱,无权限,0,MOEV,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2028-08-06 00:00:00,766,0,,正品,800,800,1箱,1箱,(Gift) MOEV Annurcatin™ Treatment (8ml),,판매중,증정,,,,0
主仓库,EA,8809681245968,8809681245968,(赠品) Pleuvoir 沐浴露(#Floral Musk) (40ml),(증정) 플르부아 바디클렌저(#플로럴머스크) (40ml),,40ml,无,8809681245968,ea,无,120/箱,无权限,0.06,Pleuvoir,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A04-35-03,否,普通区,2029-05-18 00:00:00,1051,0,,正品,180,180,1箱60ea,1箱60ea,(Gift) Pleuvoir Body Cleanser(#Floral Musk) (40ml),,판매중,증정,,,,97
主仓库,BOX,8809846780600,8809846780600,YOUSSOFUL 香水(#25 Burj royal) (50ml),유쏘풀 향수(#25 부르즈 로얄) (50ml),,50ml,美妆个护,8809846780600,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-10 00:00:00,1074,0,,正品,64,64,1箱,1箱,YOUSSOFUL Extrait de parfum(#25 Burj royal) (50ml),,,,,,,225
主仓库,BOX,8809846780440,8809846780440,YOUSSOFUL 香水(#17 Diving cefalu spiaggia) (50ml),유쏘풀 향수(#17 다이빙 체팔루 스피아자) (50ml),,50ml,美妆个护,8809846780440,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-10 00:00:00,1074,0,,正品,64,64,1箱,1箱,YOUSSOFUL Extrait de parfum(#17 Diving Cefalu Spiaggia) (50ml),,,,,,,225
主仓库,BOX,8809846780273,8809846780273,YOUSSOFUL 香水(#11 Borough london) (50ml),유쏘풀 향수(#11 버로우 런던) (50ml),,50ml,美妆个护,8809846780273,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-10 00:00:00,1074,0,,正品,64,64,1箱,1箱,YOUSSOFUL Extrait de parfum(#11 Borough london) (50ml),,,,,,,225
主仓库,BOX,8809846780389,8809846780389,YOUSSOFUL 香水(#15 Seychelles) (50ml),유쏘풀 향수(#15 세이셸) (50ml),,50ml,美妆个护,8809846780389,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-03-10 00:00:00,982,0,,正品,64,64,1箱,1箱,YOUSSOFUL Extrait de parfum(#15 Seychelles) (50ml),,,,,,,225
主仓库,BOX,8809846780105,8809846780105,YOUSSOFUL 香水(#02 Mary's garden) (50ml),유쏘풀 향수(#02 메리스가든) (50ml),,50ml,美妆个护,8809846780105,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-10 00:00:00,1074,0,,正品,64,64,1箱,1箱,YOUSSOFUL Extrait de parfum(#02 Mary's garden) (50ml),,,,,,,225
主仓库,BOX,8809846780167,8809846780167,YOUSSOFUL 香水(#06 Stare mesto) (50ml),유쏘풀 향수(#06 스타레 므네스토) (50ml),,50ml,美妆个护,8809846780167,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-10 00:00:00,1074,0,,正品,192,192,3箱,3箱,YOUSSOFUL Extrait de parfum(#06 Stare Mesto) (50ml),,,,,,,225
主仓库,BOX,8809846780501,8809846780501,YOUSSOFUL 香水(#20 Santal sequoia) (50ml),유쏘풀 향수(#20 상탈 세콰이아) (50ml),,50ml,美妆个护,8809846780501,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-10 00:00:00,1074,0,,正品,192,192,3箱,3箱,YOUSSOFUL Extrait de parfum(#20 Santal Sequoia) (50ml),,,,,,,225
主仓库,BOX,8809846780198,8809846780198,YOUSSOFUL 香水(#07 Saint moritz) (50ml),유쏘풀 향수(#07 세인트 모리츠) (50ml),,50ml,美妆个护,8809846780198,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-10 00:00:00,1074,0,,正品,640,640,10箱,10箱,YOUSSOFUL Extrait de parfum(#07 Saint moritz) (50ml),,,,,,,225
主仓库,BOX,8809846780662,8809846780662,YOUSSOFUL 扩香(#The laundry) (150ml),유쏘풀 하우스 디퓨저(#더런드리) (150ml),,150ml,无,8809846780662,ea,无,24/箱,无权限,0.47,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-05-10 00:00:00,1043,0,,正品,48,48,2箱,2箱,YOUSSOFUL House Diffuser(#The Laundry) (150ml),,판매중,본품,,,,473
主仓库,BOX,8809846780655,8809846780655,YOUSSOFUL 扩香(#Darlen) (150ml),유쏘풀 하우스 디퓨저(#다를린) (150ml),,150ml,无,8809846780655,ea,无,24/箱,无权限,0.47,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-05-10 00:00:00,1043,0,,正品,48,48,2箱,2箱,YOUSSOFUL House Diffuser(#Darlen) (150ml),,판매중,본품,,,,473
主仓库,BOX,8809846780631,8809846780631,YOUSSOFUL 扩香(#Verde) (150ml),유쏘풀 하우스 디퓨저(#베르데) (150ml),,150ml,无,8809846780631,ea,无,24/箱,无权限,0.47,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-05-10 00:00:00,1043,0,,正品,48,48,2箱,2箱,YOUSSOFUL House Diffuser(#Verde) (150ml),,판매중,본품,,,,473
主仓库,BOX,8809846780648,8809846780648,YOUSSOFUL 扩香(#Oberon) (150ml),유쏘풀 하우스 디퓨저(#오베론) (150ml),,150ml,无,8809846780648,ea,无,24/箱,无权限,0.47,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-05-10 00:00:00,1043,0,,正品,48,48,2箱,2箱,YOUSSOFUL House Diffuser(#Oberon) (150ml),,판매중,본품,,,,473
主仓库,BOX,8809846780624,8809846780624,YOUSSOFUL 扩香(#Arancio) (150ml),유쏘풀 하우스 디퓨저(#아란치오) (150ml),,150ml,无,8809846780624,ea,无,24/箱,无权限,0.47,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-05-10 00:00:00,1043,0,,正品,48,48,2箱,2箱,YOUSSOFUL House Diffuser(#Arancio) (150ml),,판매중,본품,,,,473
主仓库,BOX,8809846780402,8809846780402,YOUSSOFUL 香水(#16 Berry noir) (50ml),유쏘풀 향수(#16 베리 느와르) (50ml),,50ml,美妆个护,8809846780402,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-05-10 00:00:00,1043,0,,正品,64,64,1箱,1箱,YOUSSOFUL Extrait de parfum(#16 Berry noir) (50ml),,판매중,본품,,,,225
主仓库,BOX,8809846781485,8809846781485,YOUSSOFUL 沐浴露(#07 Saint Moritz) (500ml),유쏘풀 더 바디워시(#07 세인트모리츠) (500ml),,500ml,美妆个护,8809846781485,ea,无,15/箱,无权限,0.66,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2028-04-21 00:00:00,659,0,,正品,60,60,4箱,4箱,YOUSSOFUL Body Wash(#07 Saint Moritz) (500ml),,판매중,본품,,,,1192
主仓库,BOX,8809846781478,8809846781478,YOUSSOFUL 助眠喷雾(#Stellar) (100ml),유쏘풀 릴렉싱 미스트(#스텔라) (100ml),,100ml,美妆个护,8809846781478,ea,无,24/箱,无权限,0.326,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2028-04-03 00:00:00,641,0,,正品,24,24,1箱,1箱,YOUSSOFUL Relaxing Mist(#Stellar) (100ml),,판매중,본품,,,,432
主仓库,BOX,8809846781393,8809846781393,YOUSSOFUL 汽车香氛(#07 Saint Moritz) (14.85g),유쏘풀 차량용 방향제(#07 세인트모리츠) (14.85g),,14.85g,无,8809846781393,ea,无,24/箱,无权限,0.3,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-14 00:00:00,1078,0,,正品,48,48,2箱,2箱,YOUSSOFUL Car Diffuser(#07 Saint Moritz) (14.85g),,판매중,본품,,,,1478
主仓库,BOX,8809846781386,8809846781386,YOUSSOFUL 汽车香氛(#16 Berry Noir) (14.85g),유쏘풀 차량용 방향제(#16 베리느와르) (14.85g),,14.85g,无,8809846781386,ea,无,24/箱,无权限,0.3,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2028-06-11 00:00:00,710,0,,正品,24,24,1箱,1箱,YOUSSOFUL Car Diffuser(#Berry Noir) (14.85g),,판매중,본품,,,,1478
主仓库,BOX,8809846782406,8809846782406,YOUSSOFUL 香水钥匙扣套装(#20 Santal Sequoia) (10ml),유쏘풀 향수 키링 세트(#20 상탈 세콰이아) (10ml),,10ml,美妆个护,8809846782406,ea,无,40/箱,无权限,0.1,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2028-03-10 00:00:00,617,0,,正品,40,40,1箱,1箱,YOUSSOFUL Extrait de parfum Keyring Set(#20 Santal Sequoia) (10ml),,판매중,본품,,,,378
主仓库,BOX,8809846782383,8809846782383,YOUSSOFUL 香水钥匙扣套装(#07 Saint Moritz) (10ml),유쏘풀 향수 키링 세트(#07 세인트 모리츠) (10ml),,10ml,美妆个护,8809846782383,ea,无,40/箱,无权限,0.1,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-03-10 00:00:00,982,0,,正品,40,40,1箱,1箱,YOUSSOFUL Extrait de parfum Keyring Set(#07 Saint Moritz) (10ml),,판매중,본품,,,,378
主仓库,EA,8809846780600,8809846780600,YOUSSOFUL 香水(#25 Burj royal) (50ml),유쏘풀 향수(#25 부르즈 로얄) (50ml),,50ml,美妆个护,8809846780600,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-10 00:00:00,1074,0,,正品,16,16,16ea,16ea,YOUSSOFUL Extrait de parfum(#25 Burj royal) (50ml),,,,,,,225
主仓库,EA,8809846780440,8809846780440,YOUSSOFUL 香水(#17 Diving cefalu spiaggia) (50ml),유쏘풀 향수(#17 다이빙 체팔루 스피아자) (50ml),,50ml,美妆个护,8809846780440,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-10 00:00:00,1074,0,,正品,56,56,56ea,56ea,YOUSSOFUL Extrait de parfum(#17 Diving Cefalu Spiaggia) (50ml),,,,,,,225
主仓库,EA,8809846780273,8809846780273,YOUSSOFUL 香水(#11 Borough london) (50ml),유쏘풀 향수(#11 버로우 런던) (50ml),,50ml,美妆个护,8809846780273,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-10 00:00:00,1074,0,,正品,56,56,56ea,56ea,YOUSSOFUL Extrait de parfum(#11 Borough london) (50ml),,,,,,,225
主仓库,EA,8809846780501,8809846780501,YOUSSOFUL 香水(#20 Santal sequoia) (50ml),유쏘풀 향수(#20 상탈 세콰이아) (50ml),,50ml,美妆个护,8809846780501,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-10 00:00:00,1074,0,,正品,48,48,48ea,48ea,YOUSSOFUL Extrait de parfum(#20 Santal Sequoia) (50ml),,,,,,,225
主仓库,EA,8809846780556,8809846780556,YOUSSOFUL 香水(#22 Kingsman) (15ml),유쏘풀 향수(#22 킹스맨) (15ml),,15ml,美妆个护,8809846780556,ea,无,28/箱,无权限,0.076,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-02-10 00:00:00,954,0,,正品,24,24,24ea,24ea,YOUSSOFUL Extrait de parfum(#22 Kingsman) (15ml),,판매중,본품,,,,80
主仓库,EA,8809846780402,8809846780402,YOUSSOFUL 香水(#16 Berry noir) (50ml),유쏘풀 향수(#16 베리 느와르) (50ml),,50ml,美妆个护,8809846780402,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-05-10 00:00:00,1043,0,,正品,16,16,16ea,16ea,YOUSSOFUL Extrait de parfum(#16 Berry noir) (50ml),,판매중,본품,,,,225
主仓库,EA,8809846780327,8809846780327,YOUSSOFUL 香水(#05 Floralia) (50ml),유쏘풀 향수(#05 플로랄리아) (50ml),,50ml,美妆个护,8809846780327,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-05-10 00:00:00,1043,0,,正品,40,40,40ea,40ea,YOUSSOFUL Extrait de parfum(#05 Floralia) (50ml),,판매중,본품,,,,225
主仓库,EA,8809846781430,8809846781430,YOUSSOFUL 车辆用香氛补充装(#07 Berry Noir) (14.7g),유쏘풀 차량용 방향제 리필(#16 베리느와르) (14.7g),,14.7g,无,8809846781430,ea,无,113/箱,无权限,0.02,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2028-09-24 00:00:00,815,0,,正品,56,56,56ea,56ea,YOUSSOFUL Car Diffuser Refill(#16 Berry Noir) (14.7g),,판매중,본품,,,,169
主仓库,EA,8809846781447,8809846781447,YOUSSOFUL 车辆用香氛补充装(#07 Saint Moritz) (14.7g),유쏘풀 차량용 방향제 리필(#07 세인트모리츠) (14.7g),,14.7g,无,8809846781447,ea,无,113/箱,无权限,0.02,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-06-14 00:00:00,1078,0,,正品,57,57,57ea,57ea,YOUSSOFUL Car Diffuser Refill(#07 Saint Moritz) (14.7g),,판매중,본품,,,,169
主仓库,EA,8809846782437,8809846782437,YOUSSOFUL 香水(#18 Daiquiri) (50ml),유쏘풀 향수(#18 다이키리) (50ml),,50ml,美妆个护,8809846782437,ea,无,64/箱,无权限,0.182,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2029-03-10 00:00:00,982,0,,正品,40,40,5包,5包,YOUSSOFUL Extrait de parfum(#18 Daiquiri) (50ml),,판매중,본품,,,,225
主仓库,EA,8802024090301,8802024090301,(赠品) YOUSSOFUL 试香纸 (1ea),(증정) 유쏘풀 시향지 (1ea),,1ea,无,8802024090301,ea,无,10000/箱,无权限,0.001,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2099-12-31 00:00:00,26845,0,,正品,1500,1500,1500ea,1500ea,(Gift) YOUSSOFUL Perfume Paper (1ea),,판매중,증정,,,,0
主仓库,EA,8802024090304,8802024090304,(赠品) YOUSSOFUL 购物袋(#L) (1ea),(증정) 유쏘풀 쇼핑백(#L) (1ea),,1ea,无,8802024090304,ea,无,300/箱,无权限,0.04,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2099-12-31 00:00:00,26845,0,,正品,100,100,100ea,100ea,(Gift) YOUSSOFUL Shopping Bag(#L) (1ea),,판매중,증정,,,,0
主仓库,EA,8809846782352,8809846782352,(赠品) YOUSSOFUL 香水钥匙扣皮套 (1ea),(증정) 유쏘풀 미니 가죽 키링 케이스 (1ea),,1ea,无,8809846782352,ea,无,1/箱,无权限,0.005,YOUSSOFUL,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-25-01,否,普通区,2099-12-31 00:00:00,26845,0,,正品,60,60,60箱,60箱,(Gift) YOUSSOFUL Mini Leather Keyring Case (1ea),,판매중,증정,,,,64
主仓库,EA,8809899270455,8809899270455,arwe 柚子沐浴露 (500ml),아르베 유자 바디 워시 (500ml),,500ml,美妆个护,8809899270455,ea,无,18/箱,无权限,0.61,arwe,0000-00-00 00:00:00,0,0,,,,未知货位,,,2028-11-26 00:00:00,878,0,,正品,1,1,1ea,1ea,arwe Yuja Body Wash (500ml),,판매중,본품,,,,1011
主仓库,BOX,8809681245388,8809681245388,Pleuvoir 香薰(#Hinoki Leather) (200ml),플르부아 디퓨저(#히노끼레더) (200ml),,200ml,无,8809681245388,ea,无,27/箱,无权限,0.316,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-05-01,否,普通区,2028-01-31 00:00:00,578,0,,正品,54,54,2箱,2箱,Pleuvoir Diffuser(#Hinoki Leather) (200ml),,판매중,본품,,,,1124
主仓库,BOX,8809681245968,8809681245968,(赠品) Pleuvoir 沐浴露(#Floral Musk) (40ml),(증정) 플르부아 바디클렌저(#플로럴머스크) (40ml),,40ml,无,8809681245968,ea,无,120/箱,无权限,0.06,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-13-03,否,普通区,2029-05-18 00:00:00,1051,0,,正品,4200,4200,35箱,35箱,(Gift) Pleuvoir Body Cleanser(#Floral Musk) (40ml),,판매중,증정,,,,97
主仓库,BOX,8809681245968,8809681245968,(赠品) Pleuvoir 沐浴露(#Floral Musk) (40ml),(증정) 플르부아 바디클렌저(#플로럴머스크) (40ml),,40ml,无,8809681245968,ea,无,120/箱,无权限,0.06,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-01-03,否,普通区,2029-05-18 00:00:00,1051,0,,正品,5760,5760,48箱,48箱,(Gift) Pleuvoir Body Cleanser(#Floral Musk) (40ml),,판매중,증정,,,,97
主仓库,EA,8809681243971,8809681243971,(赠品) Pleuvoir 香水(#Morning Soil) (2ml),(증정) 플르부아 향수(#모닝소일) (2ml),,2ml,美妆个护,8809681243971,ea,无,132/箱,无权限,0.008,Pleuvoir,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A05-21-01,否,普通区,2028-06-25 00:00:00,724,0,,正品,24,24,24ea,24ea,(Gift) Pleuvoir Eau de Parfum(#Morning Soil) (2ml),,,,,,,26
主仓库,BOX,8809681246002,8809681246002,(赠品) Pleuvoir 身体乳(#Floral Musk) (40ml),(증정) 플르부아 바디로션(#플로럴머스크) (40ml),,40ml,美妆个护,8809681246002,ea,无,120/箱,无权限,0.06,Pleuvoir,0000-00-00 00:00:00,0,0,MK,备货区,备货区,B2-14-03,否,普通区,2029-05-07 00:00:00,1040,0,,正品,120,120,1箱,1箱,(Gift) Pleuvoir Body Lotion(#Floral Musk) (40ml),,판매중,증정,,,,97
主仓库,EA,8809681245371,8809681245371,Pleuvoir 香薰(#Rose Wood) (200ml),플르부아 디퓨저(#로즈우드) (200ml),,200ml,无,8809681245371,ea,无,27/箱,无权限,0.315,Pleuvoir,0000-00-00 00:00:00,0,0,A0,피킹A01-A06,拣货区,A01-20-02,否,普通区,2028-05-01 00:00:00,669,0,,正品,1,1,1ea,1ea,Pleuvoir Diffuser(#Rose Wood) (200ml),,판매중,본품,,,,1124
